placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,info
https://www.google.com/maps/place/Bill's+Hog+Farm/data=!4m5!3m4!1s0x89ac3b49d6e68abb:0x2e326aadf073cab7!8m2!3d35.780712!4d-78.1188808,Bill's Hog Farm,,,Farm equipment supplier,,"Bailey, NC 27807",,,(252) 235-4915,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NzXkvFkCo8J9_r-x_mEI3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.56107&pitch=0&thumbfov=100,FALSE,,,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:26:42.973Z,
https://www.google.com/maps/place/Sharp+Farms+Inc/data=!4m5!3m4!1s0x89ac3d321e0015bb:0x3707d58ba641e064!8m2!3d35.707852!4d-78.118568,Sharp Farms Inc,5,18,Farm,,"5161 NC-581, Sims, NC 27880","PV5J+4H Sims, North Carolina",sharpfamilyfarms.com,(252) 235-4106,Closed â‹… Opens 8AM Mon Closed today,https://lh5.googleusercontent.com/p/AF1QipNkN3h0sQtpqRyL856zDBIWiN83YW4H9kINUs3u=w408-h544-k-no,TRUE,35.7078125,-78.1185625,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:26:46.889Z,
https://www.google.com/maps/place/Murphy+Farms+Inc/data=!4m5!3m4!1s0x89aa4e77da0c08b7:0xa4139c7898b5bd6a!8m2!3d34.546792!4d-78.424797,Murphy Farms Inc,3,1,Farm,,"9555 NC-53, Kelly, NC 28448","GHWG+P3 Kelly, North Carolina",,(910) 669-2614,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EjJuFO6yFbVMTCQAJ6lCbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.405605&pitch=0&thumbfov=100,FALSE,34.5468125,-78.4248125,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:26:51.420Z,
https://www.google.com/maps/place/Murphy-Brown/data=!4m5!3m4!1s0x89ab1bd5675f7dff:0x9289d64118954239!8m2!3d34.8389111!4d-78.9283957,Murphy-Brown,1,1,Farm,,"1088 Ballance Farm Rd, St Pauls, NC 28384","R3QC+HJ St Pauls, North Carolina",,(910) 865-1515,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u1v3s7C0FQr5RInkYI6kRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.264095&pitch=0&thumbfov=100,FALSE,34.8389375,-78.9284375,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:26:56.280Z,
https://www.google.com/maps/place/Murphy-Brown/data=!4m5!3m4!1s0x89ab1cab7d78228d:0x1781994379c410ea!8m2!3d34.7876665!4d-78.8351165,Murphy-Brown,3.2,5,Farm,,"1023 Purdie-Hall Rd, Tar Heel, NC 28392","Q5Q7+3X Tar Heel, North Carolina",,(910) 865-1310,,https://lh5.googleusercontent.com/p/AF1QipP6PV5xpUBdKe58BImv2Jqrqtd1zoK0qSXKaAmO=w408-h725-k-no,FALSE,34.7876875,-78.8350625,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:27:00.072Z,
https://www.google.com/maps/place/Murphy-Brown/data=!4m5!3m4!1s0x89abd9f60810b489:0x39be74bfe6f9195e!8m2!3d34.813173!4d-78.018759,Murphy-Brown,4.3,3,Farm,,"4134 US-117, Rose Hill, NC 28458","RX7J+7F Rose Hill, North Carolina",murphybrownllc.com,(910) 289-2111,Closed â‹… Opens 8AM Mon Closed today,https://lh5.googleusercontent.com/p/AF1QipOFPRqQg93HF6NlEYIeaTphYOjcNgBU02caLD_a=w408-h306-k-no,FALSE,34.8131875,-78.0188125,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:27:04.783Z,
https://www.google.com/maps/place/Passingham+Farm/data=!4m5!3m4!1s0x89a9746417aa20e5:0x2ac4d1c84ed39e74!8m2!3d34.6535691!4d-77.6150319,Passingham Farm,3,1,Farm,,"1964 Haws Run Rd, Maple Hill, NC 28454","M93M+CX Maple Hill, North Carolina",,(910) 346-8631,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8ruBpfbkxPQoHBg3q6Pn4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.9983&pitch=0&thumbfov=100,FALSE,34.6535625,-77.6150625,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:27:08.694Z,
https://www.google.com/maps/place/Hog+Slat+Inc/data=!4m5!3m4!1s0x88511513ee983e35:0x337350544d87aacc!8m2!3d35.9656449!4d-81.1917943,Hog Slat Inc,4.9,12,Farm equipment supplier,,"810 Old Wilkesboro Rd Ext, Taylorsville, NC 28681","XR85+77 Taylorsville, North Carolina",hogslat.com,(828) 352-7078,Closed â‹… Opens 8AM Mon Closed today,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S0EnGF7n-Rvs0ngig6Ot3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.1907&pitch=0&thumbfov=100,TRUE,35.9656875,-81.1918125,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:27:12.597Z,
https://www.google.com/maps/place/Flying+Pig+Farm/data=!4m5!3m4!1s0x89ac3770e5b8f149:0xc1b5f99970dc873a!8m2!3d35.9207991!4d-78.2804562,Flying Pig Farm,,,Farm,,"55 Cabin Hill Rd, Zebulon, NC 27597","WPC9+8R Zebulon, North Carolina",,,,https://lh5.googleusercontent.com/p/AF1QipODY7sObDISnCp3UAQzxTT9PHy65zwajB16bYXL=w408-h306-k-no,FALSE,35.9208125,-78.2804375,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:27:17.995Z,
https://www.google.com/maps/place/Butler+Farms/data=!4m5!3m4!1s0x89ab9656b164bd1f:0x610405c6a9fca15!8m2!3d35.0438833!4d-78.4009676,Butler Farms,,,Farm,,"5331 5 Bridge Rd, Clinton, NC 28328","2HVX+HJ Clinton, North Carolina",,(910) 564-4076,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NgqI_79_V64-M67GQC1_EQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.26645&pitch=0&thumbfov=100,FALSE,35.0439375,-78.4009375,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:27:21.721Z,
https://www.google.com/maps/place/B+%26+J+Farms/data=!4m5!3m4!1s0x89abd31ebb9d0d8d:0x56c82579a92ccade!8m2!3d34.6530175!4d-78.0604376,B & J Farms,5,1,Farm,,"3074 NC-11, Willard, NC 28478","MW3Q+6R Willard, North Carolina",,(910) 285-6245,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JAQmAxvxCXABpqg7bE5nHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.50859&pitch=0&thumbfov=100,FALSE,34.6530625,-78.0604375,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:27:25.598Z,
https://www.google.com/maps/place/Thompson+Farm/data=!4m5!3m4!1s0x885471817ac09375:0xc5953b097ef41860!8m2!3d35.438123!4d-80.350468,Thompson Farm,5,3,Agricultural service,,"2437 Dutch Rd, Mt Pleasant, NC 28124","CJQX+6R Mt Pleasant, North Carolina",thompson-farm.com,(704) 706-5586,,https://lh5.googleusercontent.com/p/AF1QipNSq0ze_an1MFcI5NZ5wDElpa2CeJXMQEmhbWYV=w408-h544-k-no,TRUE,35.4380625,-80.3504375,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:27:30.016Z,
https://www.google.com/maps/place/Hog+Slat+Inc./data=!4m5!3m4!1s0x89afcbd0d6960c39:0x61ebd2da9e5841e2!8m2!3d36.3072922!4d-77.0311263,Hog Slat Inc.,4.8,4,Farm equipment supplier,,"440 NC-561 West, Ahoskie, NC 27910","8X49+WG Ahoskie, North Carolina",hogslat.com,(252) 209-0092,Closed â‹… Opens 8AM Mon Closed today,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d3h-K4tlRWpMct2807zuEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.72656&pitch=0&thumbfov=100,TRUE,36.3073125,-77.0311875,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:27:34.667Z,
https://www.google.com/maps/place/Jerry+Foster's+Farm+Fresh+Pork/data=!4m5!3m4!1s0x8853c15655056d93:0x9db1aceb7daf3b1a!8m2!3d35.1705173!4d-79.860994,Jerry Foster's Farm Fresh Pork,,,Farm,,,,,(336) 998-7175,,https://lh5.googleusercontent.com/p/AF1QipM_Jf56_p0shklnPY16aKGRHkEEZFxE7gXOwGvC=w408-h408-k-no,TRUE,,,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:27:37.692Z,
https://www.google.com/maps/place/S+%26+J+Farms+Inc/data=!4m5!3m4!1s0x89abe69f9ad08df9:0x31632dcbee8165fc!8m2!3d35.0579603!4d-78.0430272,S & J Farms Inc,,,Farm,,"443 Eva James Rd, Warsaw, NC 28398","3X54+5Q Warsaw, North Carolina",,(910) 293-7011,,https://lh5.googleusercontent.com/p/AF1QipPPqJn71i9c7Uvpeqlnket0I1c1Eui-prlcYGbh=w426-h240-k-no,FALSE,35.0579375,-78.0430625,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:27:42.074Z,
https://www.google.com/maps/place/MAE+Farm+Meats/data=!4m5!3m4!1s0x89adb87550fbe817:0x63fc963f4f59c6cf!8m2!3d36.2256771!4d-78.2942273,MAE Farm Meats,5,3,Farm,,"57 Mitchell Church Way, Louisburg, NC 27549","6PG4+78 Louisburg, North Carolina",maefarmmeats.com,(252) 204-8474,Closed â‹… Opens 9AM Mon Closed â‹… Opens 9AM Mon,https://lh5.googleusercontent.com/p/AF1QipNsQ0gLaIYU0k-Smqnp3H4YuUnOxhiM3n3xBJFc=w408-h306-k-no,FALSE,36.2256875,-78.2941875,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:27:45.915Z,
"https://www.google.com/maps/place/Hog+Farm+4/@34.9640623,-77.8347016,17z/data=!3m1!4b1!4m5!3m4!1s0x89a95de33f4ba189:0xedb8360ebc721df5!8m2!3d34.9640623!4d-77.8325129",Hog Farm 4,,,Livestock breeder,,"Robert Thomas Mhp Ln, Pink Hill, NC 28572","X578+JX Pink Hill, North Carolina",,,,,FALSE,34.9640625,-77.8325625,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:27:51.594Z,
https://www.google.com/maps/place/Prestage+Farms+Inc/data=!4m5!3m4!1s0x89aa51c71da8d097:0xbf0ecfd08853c826!8m2!3d34.5536298!4d-78.4969149,Prestage Farms Inc,5,1,Farm,,"8385 NC-87, Clarkton, NC 28433","HG33+F6 Clarkton, North Carolina",prestagefarms.com,(910) 645-4945,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DT2Aqc_jQFhQtGTSvqyJzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.83516&pitch=0&thumbfov=100,FALSE,34.5536875,-78.4969375,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:27:58.773Z,
https://www.google.com/maps/place/J+C+Howard+Grain+Co/data=!4m5!3m4!1s0x89a945868d849497:0xfd9684e1330b6d3f!8m2!3d35.107115!4d-77.6915099,J C Howard Grain Co,4.6,22,Farm,,"3326 Live Oak Hog County Rd, Deep Run, NC 28525","4845+R9 Deep Run, North Carolina",,(252) 568-4204,Closed â‹… Opens 7AM Mon Closed today,https://lh5.googleusercontent.com/p/AF1QipN5fwG-Botlx7iEmMaUpjQ9PDH0XrmNDxFj_61Z=w408-h544-k-no,FALSE,35.1070625,-77.6915625,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:28:03.604Z,
https://www.google.com/maps/place/Warren+Farming/data=!4m5!3m4!1s0x89ab8ce5c64c0cc3:0x4b6dc88592e311c8!8m2!3d35.2268183!4d-78.3227658,Warren Farming,4.8,15,Farm,,"596 Blake Rd, Newton Grove, NC 28366","6MGG+PV Newton Grove, North Carolina",,(910) 594-1701,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NAMnZSyQDtsW9J2Z8m3eQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.47858&pitch=0&thumbfov=100,FALSE,35.2268125,-78.3228125,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:28:08.111Z,
"https://www.google.com/maps/place/Master+Blend+Family+Farms,+LLC/data=!4m5!3m4!1s0x89abdff8bae3b767:0x531820a0f11b8a7e!8m2!3d34.9556355!4d-77.9290042","Master Blend Family Farms, LLC",4.7,6,Farm,,"234 Paul Ed Dail Rd, Kenansville, NC 28349","X34C+79 Kenansville, North Carolina",masterblendfarms.webs.com,(910) 372-3372,Closed â‹… Opens 3PM Mon Closed today,https://lh5.googleusercontent.com/p/AF1QipMp5qZx8rAw9LN3Hi4o3l-ACvJFwRc8DZB4lEws=w408-h306-k-no,TRUE,34.9556875,-77.9290625,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:28:11.973Z,
https://www.google.com/maps/place/Hog+Slat+Inc./data=!4m5!3m4!1s0x885498e1d75bc817:0x31a117d237135341!8m2!3d35.3694498!4d-79.7844311,Hog Slat Inc.,4.6,8,Farm equipment supplier,,"221 Shady Oak Dr, Biscoe, NC 27209","9698+Q6 Biscoe, North Carolina",hogslat.com,(910) 428-5218,Closed â‹… Opens 8AM Mon Closed today,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YBN83fzZHWHBk06H2mI4lQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.78748&pitch=0&thumbfov=100,TRUE,35.3694375,-79.7844375,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:28:15.746Z,
https://www.google.com/maps/place/Murphy-Brown/data=!4m5!3m4!1s0x89ab1929eb65ad9d:0x88854054309ef152!8m2!3d34.8254506!4d-78.9545604,Murphy-Brown,,,Farm,,"1980 Oakland Rd boc24 boc24, St Pauls, NC 28384","R2GW+55 St Pauls, North Carolina",,(910) 865-1241,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GwrDLKJcQMZFyVHPbs0LRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.54727&pitch=0&thumbfov=100,FALSE,34.8254375,-78.9545625,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:28:20.201Z,
https://www.google.com/maps/place/Tdm+Farms/data=!4m5!3m4!1s0x89ab6c62e7301f09:0x383421cadde6c7c2!8m2!3d35.08169!4d-78.89255,Tdm Farms,5,2,Farm,,"5 Rfd, Fayetteville, NC 28301","34J4+MX Fayetteville, North Carolina",,(910) 437-0229,,https://lh5.googleusercontent.com/p/AF1QipPnYbKBFG1A8qaWR4mLMFxGIx5Gu4uV1RIpg70L=w427-h240-k-no,FALSE,35.0816875,-78.8925625,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:28:24.999Z,
https://www.google.com/maps/place/Hope+Hunter+Farms/data=!4m5!3m4!1s0x885337de17cb235b:0x4a54f666e92e7f76!8m2!3d35.8102867!4d-79.537031,Hope Hunter Farms,5,2,Cattle farm,,"411 B Teague Rd, Staley, NC 27355","RF67+45 Staley, North Carolina",hopehunterfarms.com,(336) 601-9317,Closed â‹… Opens 2PM Sun Closed â‹… Opens 2PM Sun,https://lh5.googleusercontent.com/p/AF1QipNNG30cubN1gl1xuXug1LaES56ceCAFoxmiBnI2=w408-h306-k-no,FALSE,35.8103125,-79.5370625,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:28:28.725Z,
"https://www.google.com/maps/place/S+%26+T+Howard+Farms+Inc/@35.0966144,-78.5751607,17z/data=!3m1!4b1!4m5!3m4!1s0x89ab9eb1a32b33cf:0x20b68bc328cc7e92!8m2!3d35.0966151!4d-78.5731148",S & T Howard Farms Inc,5,1,Farm,,"1173 Howard Rd, Autryville, NC 28318","3CWG+JR Autryville, North Carolina",,(910) 567-2070,,,FALSE,35.0965625,-78.5729375,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:28:34.994Z,
https://www.google.com/maps/place/Ninja+Cow+Farms+LLC/data=!4m5!3m4!1s0x89ac61d448190fe9:0xb1ed6419825ce53b!8m2!3d35.6782353!4d-78.6534254,Ninja Cow Farms LLC,4.7,57,Farm,,"7125 Old Stage Rd, Raleigh, NC 27603","M8HW+7J Raleigh, North Carolina",ninjacowfarm.com,(919) 322-0197,Closed â‹… Opens 2PM Wed Closed today,https://lh5.googleusercontent.com/p/AF1QipMLeh1XKaxnPM88-KDiD5DvpCCfMlpd4-SsVU1O=w408-h306-k-no,TRUE,35.6781875,-78.6534375,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:28:38.920Z,
"https://www.google.com/maps/place/Prestage+Farms+Inc/@34.482812,-78.6045527,17z/data=!3m1!4b1!4m5!3m4!1s0x89aa579fa0108a4f:0x67b18ee2d1bfc44b!8m2!3d34.482812!4d-78.602364",Prestage Farms Inc,5,3,Farm,,"5014 Elkton Rd, Clarkton, NC 28433","F9MX+43 Clarkton, North Carolina",prestagefarms.com,(910) 645-6034,,,FALSE,34.4828125,-78.6023125,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:28:44.586Z,
https://www.google.com/maps/place/Heritage+Farms+Cheshire+Pork/data=!4m5!3m4!1s0x89ac01d1a6faa759:0x81c1b28b559e61e4!8m2!3d35.350988!4d-78.0149945,Heritage Farms Cheshire Pork,4.3,23,Wholesaler,,"141 Arrington Bridge Rd, Goldsboro, NC 27530","9X2P+92 Goldsboro, North Carolina",cheshirepork.com,(919) 587-8227,Closed â‹… Opens 12PM Mon Closed â‹… Opens 12PM Mon,https://lh5.googleusercontent.com/p/AF1QipMumEpMv6MjbpkTf5pufgrRchg65jgHrg1TXMBV=w408-h271-k-no,TRUE,35.3509375,-78.0149375,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:28:50.181Z,Identifies as women-owned
https://www.google.com/maps/place/Black+River+Farms/data=!4m5!3m4!1s0x89abcc032a32005b:0x4b7186ff2a0079d0!8m2!3d34.7238375!4d-78.1910201,Black River Farms,5,1,Farm,,"45 Wilmington Hwy, Harrells, NC 28444","PRF5+GH Harrells, North Carolina",,(910) 532-4729,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JoezFChFe9Cc6ByUF0ZzZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.88883&pitch=0&thumbfov=100,FALSE,34.7238125,-78.1910625,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:28:53.846Z,
"https://www.google.com/maps/place/Farms+Cedar+Bay/@34.802332,-78.7226507,17z/data=!3m1!4b1!4m5!3m4!1s0x89ab06ebc96eff13:0xe8fd48e138df98b6!8m2!3d34.802332!4d-78.720462",Farms Cedar Bay,,,Farm,,"570 Wood Ln, White Oak, NC 28399","R72H+WR White Oak, North Carolina",,(910) 866-4044,,,FALSE,34.8023125,-78.7204375,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:28:59.588Z,
https://www.google.com/maps/place/Earth+Right+Farms/data=!4m5!3m4!1s0x89abe3511810f201:0xf1acc530c34391bb!8m2!3d35.136373!4d-78.012345,Earth Right Farms,5,1,Farm,,"295 Pettifoot Rd, Mt Olive, NC 28365","4XPQ+G3 Mt Olive, North Carolina",,(919) 658-9273,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EdJC1LKjOzgmM41_Y9bhLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.59116&pitch=0&thumbfov=100,FALSE,35.1363125,-78.0123125,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:29:04.190Z,
https://www.google.com/maps/place/Fulcher+Farms/data=!4m5!3m4!1s0x89ab829ba6774ce3:0xa535e823f0198482!8m2!3d35.235325!4d-78.649223,Fulcher Farms,5,1,Cattle farm,,"11319 Dunn Rd, Dunn, NC 28334","69P2+48 Dunn, North Carolina",,(910) 818-2252,Closed â‹… Opens 12AM Mon Closed today,https://lh5.googleusercontent.com/p/AF1QipNJG8AXKIU9A7XRmZVRTxQ49NYK4L5ioPT0Wptb=w408-h306-k-no,TRUE,35.2353125,-78.6491875,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:29:07.902Z,
https://www.google.com/maps/place/Prestage+Farms+Inc/data=!4m5!3m4!1s0x89aafeef7fb34be5:0xe1a6f5d5d91ba449!8m2!3d34.655705!4d-78.7253661,Prestage Farms Inc,5,3,Farm,,"1974 Twisted Hickory Rd, Dublin, NC 28332","M74F+7V Dublin, North Carolina",prestagefarms.com,(910) 645-6786,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gRQ282eu-iCAXXz3QF246Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.577015&pitch=0&thumbfov=100,FALSE,34.6556875,-78.7253125,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:29:12.675Z,
https://www.google.com/maps/place/Hog+Slat+Inc./data=!4m5!3m4!1s0x87946f4db08f9b49:0x8692db928fc13dab!8m2!3d35.2429744!4d-78.3527563,Hog Slat Inc.,4.3,23,Farm equipment supplier,,"400 Clinton St, Newton Grove, NC 28366","6JVW+5V Newton Grove, North Carolina",hogslat.com,(910) 594-0247,Closed â‹… Opens 8AM Mon Closed today,https://lh5.googleusercontent.com/p/AF1QipNjGVTEXGTqWh0WujJvrg5G_BQsYqj63VWK94LK=w408-h544-k-no,TRUE,35.2429375,-78.3528125,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:29:17.284Z,
"https://www.google.com/maps/place/Maple+Hills+Fow+Farm/@34.716236,-77.7219947,17z/data=!3m1!4b1!4m5!3m4!1s0x89a970f30b87ddcf:0x9420c6ece9233f1e!8m2!3d34.716202!4d-77.7197977",Maple Hills Fow Farm,5,3,Farm,,"1735 Murphy Honour Rd, Maple Hill, NC 28454","P78J+F3 Maple Hill, North Carolina",,(910) 259-7356,,,FALSE,34.7161875,-77.7198125,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:29:22.995Z,
"https://www.google.com/maps/place/Parker+Family+Farm/@36.207101,-79.0586667,17z/data=!3m1!4b1!4m5!3m4!1s0x89ad223104429535:0xf9ffd9df3544ac3e!8m2!3d36.207101!4d-79.056478",Parker Family Farm,5,1,Farm,,"8015 Tilley Rd, Hurdle Mills, NC 27541","6W4V+RC Hurdle Mills, North Carolina",theparkerfamilyfarms.com,(919) 636-0312,Closed â‹… Opens 10AM Tue Closed today,,TRUE,36.2070625,-79.0564375,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:29:28.682Z,
https://www.google.com/maps/place/Hog+Slat+Inc./data=!4m5!3m4!1s0x885349410cae3585:0xeea7be27e8b46d4!8m2!3d35.7338846!4d-79.4890666,Hog Slat Inc.,4.4,9,Farm equipment supplier,,"17720 US-64, Siler City, NC 27344","PGM6+H9 Siler City, North Carolina",hogslat.com,(919) 663-3321,Closed â‹… Opens 8AM Mon Closed today,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rKZ79_oonJzfsCvKX80SaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.4978019&pitch=0&thumbfov=100,TRUE,35.7339375,-79.4890625,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:29:35.558Z,
https://www.google.com/maps/place/Hall+Ricky+Swine+Facilities/data=!4m5!3m4!1s0x89aba433d2063e99:0x6a19c8aaf134db6!8m2!3d34.8971399!4d-78.5515789,Hall Ricky Swine Facilities,,,Farm,,"3468 Barbwire Rd # 1, Roseboro, NC 28382","VCWX+V9 Roseboro, North Carolina",,(910) 531-4575,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yosQCwTEvECo8mQDQJOglg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.31845&pitch=0&thumbfov=100,FALSE,34.8971875,-78.5515625,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:29:40.300Z,
https://www.google.com/maps/place/Slow+Farm/data=!4m5!3m4!1s0x89ab57d4633ed7e7:0xa2897f4bcc8ade01!8m2!3d35.375484!4d-79.283604,Slow Farm,5,2,Farm,,"1265 Stanton Hill Rd, Cameron, NC 28326","9PG8+5H Cameron, North Carolina",slowfarmnc.com,(919) 285-5021,,https://lh5.googleusercontent.com/p/AF1QipNevs2QNqWdu14OUswCvhjtitLyCmwnTvEup-dx=w408-h408-k-no,TRUE,35.3754375,-79.2835625,"https://www.google.com/maps/search/locations+of+hog+farms+in+north+carolina/@35.2342247,-80.3584182,7z/data=!3m1!4b1",2022-04-10T22:29:44.870Z,Identifies as women-owned
